Time[s], Channel 0
 Time [s],Channel 0-Analog
4.000000000000000, 2.849777936935425
4.001000000000000, 2.854880094528198
4.002000000000000, 2.849777936935425
4.003000000000000, 2.849777936935425
4.004000000000000, 2.849777936935425
4.005000000000000, 2.854880094528198
4.006000000000000, 2.849777936935425
4.007000000000000, 2.849777936935425
4.008000000000000, 2.849777936935425
4.009000000000000, 2.854880094528198
4.010000000000000, 2.849777936935425
4.011000000000000, 2.854880094528198
4.012000000000000, 2.849777936935425
4.013000000000000, 2.854880094528198
4.014000000000000, 2.849777936935425
4.015000000000000, 2.854880094528198
4.016000000000000, 2.849777936935425
4.017000000000000, 2.849777936935425
4.018000000000000, 2.849777936935425
4.019000000000000, 2.849777936935425
4.020000000000000, 2.849777936935425
4.021000000000000, 2.849777936935425
4.022000000000000, 2.854880094528198
4.023000000000000, 2.849777936935425
4.024000000000000, 2.854880094528198
4.025000000000000, 2.849777936935425
4.026000000000000, 2.849777936935425
4.027000000000000, 2.854880094528198
4.028000000000000, 2.849777936935425
4.029000000000000, 2.849777936935425
4.030000000000000, 2.849777936935425
4.031000000000000, 2.849777936935425
4.032000000000000, 2.854880094528198
4.033000000000000, 2.849777936935425
4.034000000000000, 2.849777936935425
4.035000000000000, 2.849777936935425
4.036000000000000, 2.849777936935425
4.037000000000000, 2.849777936935425
4.038000000000000, 2.849777936935425
4.039000000000000, 2.849777936935425
4.040000000000000, 2.854880094528198
4.041000000000000, 2.849777936935425
4.042000000000000, 2.849777936935425
4.043000000000000, 2.849777936935425
4.044000000000000, 2.849777936935425
4.045000000000000, 2.849777936935425
4.046000000000000, 2.849777936935425
4.047000000000000, 2.854880094528198
4.048000000000000, 2.849777936935425
4.049000000000000, 2.849777936935425
4.050000000000000, 2.854880094528198
4.051000000000000, 2.854880094528198
4.052000000000000, 2.854880094528198
4.053000000000000, 2.849777936935425
4.054000000000000, 2.849777936935425
4.055000000000000, 2.849777936935425
4.056000000000000, 2.849777936935425
4.057000000000000, 2.849777936935425
4.058000000000000, 2.849777936935425
4.059000000000000, 2.849777936935425
4.060000000000000, 2.854880094528198
4.061000000000000, 2.849777936935425
4.062000000000000, 2.849777936935425
4.063000000000000, 2.849777936935425
4.064000000000000, 2.849777936935425
4.065000000000000, 2.849777936935425
4.066000000000000, 2.849777936935425
4.067000000000000, 2.854880094528198
4.068000000000000, 2.849777936935425
4.069000000000000, 2.849777936935425
4.070000000000000, 2.854880094528198
4.071000000000000, 2.849777936935425
4.072000000000000, 2.849777936935425
4.073000000000000, 2.849777936935425
4.074000000000000, 2.849777936935425
4.075000000000000, 2.849777936935425
4.076000000000000, 2.849777936935425
4.077000000000000, 2.849777936935425
4.078000000000000, 2.849777936935425
4.079000000000000, 2.849777936935425
4.080000000000000, 2.849777936935425
4.081000000000000, 2.849777936935425
4.082000000000000, 2.849777936935425
4.083000000000000, 2.849777936935425
4.084000000000000, 2.849777936935425
4.085000000000000, 2.849777936935425
4.086000000000000, 2.849777936935425
4.087000000000000, 2.854880094528198
4.088000000000000, 2.854880094528198
4.089000000000000, 2.849777936935425
4.090000000000000, 2.854880094528198
4.091000000000000, 2.849777936935425
4.092000000000000, 2.854880094528198
4.093000000000000, 2.849777936935425
4.094000000000000, 2.854880094528198
4.095000000000000, 2.849777936935425
4.096000000000000, 2.854880094528198
4.097000000000000, 2.849777936935425
4.098000000000000, 2.849777936935425
4.099000000000000, 2.854880094528198
4.100000000000000, 2.854880094528198
4.101000000000000, 2.849777936935425
4.102000000000000, 2.854880094528198
4.103000000000000, 2.849777936935425
4.104000000000000, 2.854880094528198
4.105000000000000, 2.854880094528198
4.106000000000000, 2.854880094528198
4.107000000000000, 2.849777936935425
4.108000000000000, 2.849777936935425
4.109000000000000, 2.849777936935425
4.110000000000000, 2.849777936935425
4.111000000000000, 2.849777936935425
4.112000000000000, 2.849777936935425
4.113000000000000, 2.854880094528198
4.114000000000000, 2.854880094528198
4.115000000000000, 2.849777936935425
4.116000000000000, 2.854880094528198
4.117000000000000, 2.849777936935425
4.118000000000000, 2.849777936935425
4.119000000000000, 2.854880094528198
4.120000000000000, 2.849777936935425
4.121000000000000, 2.849777936935425
4.122000000000000, 2.849777936935425
4.123000000000000, 2.849777936935425
4.124000000000000, 2.849777936935425
4.125000000000000, 2.849777936935425
4.126000000000000, 2.849777936935425
4.127000000000000, 2.854880094528198
4.128000000000000, 2.849777936935425
4.129000000000000, 2.849777936935425
4.130000000000000, 2.854880094528198
4.131000000000000, 2.849777936935425
4.132000000000000, 2.854880094528198
4.133000000000000, 2.849777936935425
4.134000000000000, 2.854880094528198
4.135000000000000, 2.849777936935425
4.136000000000000, 2.849777936935425
4.137000000000000, 2.849777936935425
4.138000000000000, 2.849777936935425
4.139000000000000, 2.849777936935425
4.140000000000000, 2.849777936935425
4.141000000000000, 2.849777936935425
4.142000000000000, 2.849777936935425
4.143000000000000, 2.849777936935425
4.144000000000000, 2.854880094528198
4.145000000000000, 2.849777936935425
4.146000000000000, 2.849777936935425
4.147000000000000, 2.849777936935425
4.148000000000000, 2.849777936935425
4.149000000000000, 2.854880094528198
4.150000000000000, 2.849777936935425
4.151000000000000, 2.854880094528198
4.152000000000000, 2.854880094528198
4.153000000000000, 2.849777936935425
4.154000000000000, 2.849777936935425
4.155000000000000, 2.854880094528198
4.156000000000000, 2.854880094528198
4.157000000000000, 2.849777936935425
4.158000000000000, 2.849777936935425
4.159000000000000, 2.854880094528198
4.160000000000000, 2.849777936935425
4.161000000000000, 2.849777936935425
4.162000000000000, 2.849777936935425
4.163000000000000, 2.849777936935425
4.164000000000000, 2.849777936935425
4.165000000000000, 2.849777936935425
4.166000000000000, 2.849777936935425
4.167000000000000, 2.849777936935425
4.168000000000000, 2.849777936935425
4.169000000000000, 2.849777936935425
4.170000000000000, 2.849777936935425
4.171000000000000, 2.849777936935425
4.172000000000000, 2.849777936935425
4.173000000000000, 2.849777936935425
4.174000000000000, 2.849777936935425
4.175000000000000, 2.849777936935425
4.176000000000000, 2.849777936935425
4.177000000000000, 2.854880094528198
4.178000000000000, 2.849777936935425
4.179000000000000, 2.849777936935425
4.180000000000000, 2.854880094528198
4.181000000000000, 2.849777936935425
4.182000000000000, 2.849777936935425
4.183000000000000, 2.854880094528198
4.184000000000000, 2.849777936935425
4.185000000000000, 2.849777936935425
4.186000000000000, 2.849777936935425
4.187000000000000, 2.849777936935425
4.188000000000000, 2.849777936935425
4.189000000000000, 2.854880094528198
4.190000000000000, 2.849777936935425
4.191000000000000, 2.849777936935425
4.192000000000000, 2.849777936935425
4.193000000000000, 2.849777936935425
4.194000000000000, 2.854880094528198
4.195000000000000, 2.854880094528198
4.196000000000000, 2.854880094528198
4.197000000000000, 2.849777936935425
4.198000000000000, 2.854880094528198
4.199000000000000, 2.849777936935425
4.200000000000000, 2.849777936935425
4.201000000000000, 2.849777936935425
4.202000000000000, 2.849777936935425
4.203000000000000, 2.849777936935425
4.204000000000000, 2.849777936935425
4.205000000000000, 2.849777936935425
4.206000000000000, 2.849777936935425
4.207000000000000, 2.849777936935425
4.208000000000000, 2.849777936935425
4.209000000000000, 2.849777936935425
4.210000000000000, 2.849777936935425
4.211000000000000, 2.849777936935425
4.212000000000000, 2.849777936935425
4.213000000000000, 2.849777936935425
4.214000000000000, 2.849777936935425
4.215000000000000, 2.849777936935425
4.216000000000000, 2.849777936935425
4.217000000000000, 2.849777936935425
4.218000000000000, 2.849777936935425
4.219000000000000, 2.849777936935425
4.220000000000000, 2.849777936935425
4.221000000000000, 2.854880094528198
4.222000000000000, 2.849777936935425
4.223000000000000, 2.849777936935425
4.224000000000000, 2.849777936935425
4.225000000000000, 2.854880094528198
4.226000000000000, 2.854880094528198
4.227000000000000, 2.849777936935425
4.228000000000000, 2.849777936935425
4.229000000000000, 2.849777936935425
4.230000000000000, 2.849777936935425
4.231000000000000, 2.849777936935425
4.232000000000000, 2.854880094528198
4.233000000000000, 2.849777936935425
4.234000000000000, 2.849777936935425
4.235000000000000, 2.849777936935425
4.236000000000000, 2.849777936935425
4.237000000000000, 2.849777936935425
4.238000000000000, 2.849777936935425
4.239000000000000, 2.849777936935425
4.240000000000000, 2.849777936935425
4.241000000000000, 2.849777936935425
4.242000000000000, 2.849777936935425
4.243000000000000, 2.849777936935425
4.244000000000000, 2.849777936935425
4.245000000000000, 2.849777936935425
4.246000000000000, 2.849777936935425
4.247000000000000, 2.854880094528198
4.248000000000000, 2.849777936935425
4.249000000000000, 2.854880094528198
4.250000000000000, 2.849777936935425
4.251000000000000, 2.854880094528198
4.252000000000000, 2.849777936935425
4.253000000000000, 2.849777936935425
4.254000000000000, 2.854880094528198
4.255000000000000, 2.849777936935425
4.256000000000000, 2.854880094528198
4.257000000000000, 2.849777936935425
4.258000000000000, 2.849777936935425
4.259000000000000, 2.854880094528198
4.260000000000000, 2.854880094528198
4.261000000000000, 2.854880094528198
4.262000000000000, 2.854880094528198
4.263000000000000, 2.849777936935425
4.264000000000000, 2.849777936935425
4.265000000000000, 2.849777936935425
4.266000000000000, 2.849777936935425
4.267000000000000, 2.854880094528198
4.268000000000000, 2.849777936935425
4.269000000000000, 2.849777936935425
4.270000000000000, 2.849777936935425
4.271000000000000, 2.854880094528198
4.272000000000000, 2.849777936935425
4.273000000000000, 2.854880094528198
4.274000000000000, 2.849777936935425
4.275000000000000, 2.854880094528198
4.276000000000000, 2.849777936935425
4.277000000000000, 2.849777936935425
4.278000000000000, 2.849777936935425
4.279000000000000, 2.849777936935425
4.280000000000000, 2.854880094528198
4.281000000000000, 2.849777936935425
4.282000000000000, 2.849777936935425
4.283000000000000, 2.849777936935425
4.284000000000000, 2.849777936935425
4.285000000000000, 2.849777936935425
4.286000000000000, 2.849777936935425
4.287000000000000, 2.849777936935425
4.288000000000000, 2.854880094528198
4.289000000000000, 2.849777936935425
4.290000000000000, 2.849777936935425
4.291000000000000, 2.849777936935425
4.292000000000000, 2.849777936935425
4.293000000000000, 2.849777936935425
4.294000000000000, 2.849777936935425
4.295000000000000, 2.854880094528198
4.296000000000000, 2.849777936935425
4.297000000000000, 2.849777936935425
4.298000000000000, 2.854880094528198
4.299000000000000, 2.854880094528198
4.300000000000000, 2.849777936935425
4.301000000000000, 2.849777936935425
4.302000000000000, 2.854880094528198
4.303000000000000, 2.849777936935425
4.304000000000000, 2.849777936935425
4.305000000000000, 2.854880094528198
4.306000000000000, 2.849777936935425
4.307000000000000, 2.849777936935425
4.308000000000000, 2.854880094528198
4.309000000000000, 2.849777936935425
4.310000000000000, 2.849777936935425
4.311000000000000, 2.849777936935425
4.312000000000000, 2.849777936935425
4.313000000000000, 2.849777936935425
4.314000000000000, 2.854880094528198
4.315000000000000, 2.849777936935425
4.316000000000000, 2.849777936935425
4.317000000000000, 2.849777936935425
4.318000000000000, 2.849777936935425
4.319000000000000, 2.854880094528198
4.320000000000000, 2.849777936935425
4.321000000000000, 2.854880094528198
4.322000000000000, 2.849777936935425
4.323000000000000, 2.854880094528198
4.324000000000000, 2.849777936935425
4.325000000000000, 2.849777936935425
4.326000000000000, 2.849777936935425
4.327000000000000, 2.849777936935425
4.328000000000000, 2.849777936935425
4.329000000000000, 2.849777936935425
4.330000000000000, 2.849777936935425
4.331000000000000, 2.854880094528198
4.332000000000000, 2.849777936935425
4.333000000000000, 2.849777936935425
4.334000000000000, 2.849777936935425
4.335000000000000, 2.854880094528198
4.336000000000000, 2.849777936935425
4.337000000000000, 2.849777936935425
4.338000000000000, 2.849777936935425
4.339000000000000, 2.849777936935425
4.340000000000000, 2.849777936935425
4.341000000000000, 2.854880094528198
4.342000000000000, 2.849777936935425
4.343000000000000, 2.849777936935425
4.344000000000000, 2.854880094528198
4.345000000000000, 2.849777936935425
4.346000000000000, 2.854880094528198
4.347000000000000, 2.849777936935425
4.348000000000000, 2.849777936935425
4.349000000000000, 2.849777936935425
4.350000000000000, 2.854880094528198
4.351000000000000, 2.849777936935425
4.352000000000000, 2.849777936935425
4.353000000000000, 2.854880094528198
4.354000000000000, 2.849777936935425
4.355000000000000, 2.849777936935425
4.356000000000000, 2.849777936935425
4.357000000000000, 2.849777936935425
4.358000000000000, 2.849777936935425
4.359000000000000, 2.854880094528198
4.360000000000000, 2.849777936935425
4.361000000000000, 2.849777936935425
4.362000000000000, 2.849777936935425
4.363000000000000, 2.849777936935425
4.364000000000000, 2.849777936935425
4.365000000000000, 2.849777936935425
4.366000000000000, 2.849777936935425
4.367000000000000, 2.854880094528198
4.368000000000000, 2.849777936935425
4.369000000000000, 2.849777936935425
4.370000000000000, 2.849777936935425
4.371000000000000, 2.849777936935425
4.372000000000000, 2.854880094528198
4.373000000000000, 2.849777936935425
4.374000000000000, 2.854880094528198
4.375000000000000, 2.849777936935425
4.376000000000000, 2.849777936935425
4.377000000000000, 2.849777936935425
4.378000000000000, 2.854880094528198
4.379000000000000, 2.849777936935425
4.380000000000000, 2.849777936935425
4.381000000000000, 2.854880094528198
4.382000000000000, 2.849777936935425
4.383000000000000, 2.849777936935425
4.384000000000000, 2.854880094528198
4.385000000000000, 2.849777936935425
4.386000000000000, 2.849777936935425
4.387000000000000, 2.854880094528198
4.388000000000000, 2.849777936935425
4.389000000000000, 2.854880094528198
4.390000000000000, 2.849777936935425
4.391000000000000, 2.849777936935425
4.392000000000000, 2.849777936935425
4.393000000000000, 2.849777936935425
4.394000000000000, 2.849777936935425
4.395000000000000, 2.849777936935425
4.396000000000000, 2.849777936935425
4.397000000000000, 2.854880094528198
4.398000000000000, 2.849777936935425
4.399000000000000, 2.854880094528198
4.400000000000000, 2.849777936935425
4.401000000000000, 2.849777936935425
4.402000000000000, 2.854880094528198
4.403000000000000, 2.849777936935425
4.404000000000000, 2.849777936935425
4.405000000000000, 2.854880094528198
4.406000000000000, 2.849777936935425
4.407000000000000, 2.854880094528198
4.408000000000000, 2.849777936935425
4.409000000000000, 2.849777936935425
4.410000000000000, 2.849777936935425
4.411000000000000, 2.854880094528198
4.412000000000000, 2.849777936935425
4.413000000000000, 2.849777936935425
4.414000000000000, 2.849777936935425
4.415000000000000, 2.854880094528198
4.416000000000000, 2.854880094528198
4.417000000000000, 2.849777936935425
4.418000000000000, 2.849777936935425
4.419000000000000, 2.854880094528198
4.420000000000000, 2.849777936935425
4.421000000000000, 2.849777936935425
4.422000000000000, 2.849777936935425
4.423000000000000, 2.854880094528198
4.424000000000000, 2.849777936935425
4.425000000000000, 2.849777936935425
4.426000000000000, 2.849777936935425
4.427000000000000, 2.849777936935425
4.428000000000000, 2.849777936935425
4.429000000000000, 2.849777936935425
4.430000000000000, 2.849777936935425
4.431000000000000, 2.849777936935425
4.432000000000000, 2.854880094528198
4.433000000000000, 2.849777936935425
4.434000000000000, 2.849777936935425
4.435000000000000, 2.854880094528198
4.436000000000000, 2.849777936935425
4.437000000000000, 2.849777936935425
4.438000000000000, 2.849777936935425
4.439000000000000, 2.849777936935425
4.440000000000000, 2.854880094528198
4.441000000000000, 2.854880094528198
4.442000000000000, 2.854880094528198
4.443000000000000, 2.849777936935425
4.444000000000000, 2.849777936935425
4.445000000000000, 2.849777936935425
4.446000000000000, 2.849777936935425
4.447000000000000, 2.849777936935425
4.448000000000000, 2.849777936935425
4.449000000000000, 2.854880094528198
4.450000000000000, 2.849777936935425
4.451000000000000, 2.849777936935425
4.452000000000000, 2.854880094528198
4.453000000000000, 2.854880094528198
4.454000000000000, 2.854880094528198
4.455000000000000, 2.849777936935425
4.456000000000000, 2.849777936935425
4.457000000000000, 2.849777936935425
4.458000000000000, 2.849777936935425
4.459000000000000, 2.854880094528198
4.460000000000000, 2.849777936935425
4.461000000000000, 2.854880094528198
4.462000000000000, 2.849777936935425
4.463000000000000, 2.849777936935425
4.464000000000000, 2.849777936935425
4.465000000000000, 2.849777936935425
4.466000000000000, 2.849777936935425
4.467000000000000, 2.854880094528198
4.468000000000000, 2.849777936935425
4.469000000000000, 2.849777936935425
4.470000000000000, 2.854880094528198
4.471000000000000, 2.849777936935425
4.472000000000000, 2.849777936935425
4.473000000000000, 2.854880094528198
4.474000000000000, 2.854880094528198
4.475000000000000, 2.854880094528198
4.476000000000000, 2.849777936935425
4.477000000000000, 2.854880094528198
4.478000000000000, 2.849777936935425
4.479000000000000, 2.849777936935425
4.480000000000000, 2.849777936935425
4.481000000000000, 2.854880094528198
4.482000000000000, 2.849777936935425
4.483000000000000, 2.849777936935425
4.484000000000000, 2.849777936935425
4.485000000000000, 2.854880094528198
4.486000000000000, 2.854880094528198
4.487000000000000, 2.849777936935425
4.488000000000000, 2.849777936935425
4.489000000000000, 2.849777936935425
4.490000000000000, 2.849777936935425
4.491000000000000, 2.849777936935425
4.492000000000000, 2.849777936935425
4.493000000000000, 2.849777936935425
4.494000000000000, 2.849777936935425
4.495000000000000, 2.849777936935425
4.496000000000000, 2.849777936935425
4.497000000000000, 2.854880094528198
4.498000000000000, 2.854880094528198
